grid_size,j,k,r0,c0,sr,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,30,1,1,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
time_real,exp,r,c,spray_time,spray_count,dir,rad,angle,dis,,s0,s0_mag,,s0_min,s0_avg,s0_med,s0_max,s1,s1_mag,,s1_min,s1_avg,s1_med,s1_max,s2,s2_mag,,s2_min,s2_avg,s2_med,s2_max,s3,s3_mag,,s3_min,s3_avg,s3_med,s3_max
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:11:52 PM,8,13,8,2:10:49 PM,0:01:03,S,4.71238898,270,5,,0.14,0,0.01,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:11:53 PM,8,13,8,2:10:49 PM,0:01:04,S,4.71238898,270,5,,0.14,0,0.01,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:11:53 PM,8,13,8,2:10:49 PM,0:01:04,S,4.71238898,270,5,,0.14,0,0.01,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:11:54 PM,8,13,8,2:10:49 PM,0:01:05,S,4.71238898,270,5,,0.14,0,0.01,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:11:54 PM,8,13,8,2:10:49 PM,0:01:05,S,4.71238898,270,5,,0.14,0,0.01,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:11:55 PM,8,13,8,2:10:49 PM,0:01:06,S,4.71238898,270,5,,0.14,0,0.01,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:11:55 PM,8,13,8,2:10:49 PM,0:01:06,S,4.71238898,270,5,,0.14,0,0.01,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:11:56 PM,8,13,8,2:10:49 PM,0:01:07,S,4.71238898,270,5,,0.14,0,0.01,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:11:56 PM,8,13,8,2:10:49 PM,0:01:07,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:11:57 PM,8,13,8,2:10:49 PM,0:01:08,S,4.71238898,270,5,,0.14,0,0.01,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:11:57 PM,8,13,8,2:10:49 PM,0:01:08,S,4.71238898,270,5,,0.14,0,0.01,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:11:58 PM,8,13,8,2:10:49 PM,0:01:09,S,4.71238898,270,5,,0.14,0,0.01,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:11:58 PM,8,13,8,2:10:49 PM,0:01:09,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:11:59 PM,8,13,8,2:10:49 PM,0:01:10,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:11:59 PM,8,13,8,2:10:49 PM,0:01:10,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.26,0.05,0.06,,,,
2:12:00 PM,8,13,8,2:10:49 PM,0:01:11,S,4.71238898,270,5,,0.14,0,0.01,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:12:00 PM,8,13,8,2:10:49 PM,0:01:11,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:01 PM,8,13,8,2:10:49 PM,0:01:12,S,4.71238898,270,5,,0.14,0,0.01,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.26,0.05,0.06,,,,
2:12:01 PM,8,13,8,2:10:49 PM,0:01:12,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:12:02 PM,8,13,8,2:10:49 PM,0:01:13,S,4.71238898,270,5,,0.14,0,0.01,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:12:02 PM,8,13,8,2:10:49 PM,0:01:13,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:12:03 PM,8,13,8,2:10:49 PM,0:01:14,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:12:03 PM,8,13,8,2:10:49 PM,0:01:14,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.3,0.03,0.04,,,,,0.25,0.04,0.05,,,,
2:12:04 PM,8,13,8,2:10:49 PM,0:01:15,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:04 PM,8,13,8,2:10:49 PM,0:01:15,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:05 PM,8,13,8,2:10:49 PM,0:01:16,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:05 PM,8,13,8,2:10:49 PM,0:01:16,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:06 PM,8,13,8,2:10:49 PM,0:01:17,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:06 PM,8,13,8,2:10:49 PM,0:01:17,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:07 PM,8,13,8,2:10:49 PM,0:01:18,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:07 PM,8,13,8,2:10:49 PM,0:01:18,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:08 PM,8,13,8,2:10:49 PM,0:01:19,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:08 PM,8,13,8,2:10:49 PM,0:01:19,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:09 PM,8,13,8,2:10:49 PM,0:01:20,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:09 PM,8,13,8,2:10:49 PM,0:01:20,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:10 PM,8,13,8,2:10:49 PM,0:01:21,S,4.71238898,270,5,,0.15,0.01,0.02,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:10 PM,8,13,8,2:10:49 PM,0:01:21,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:11 PM,8,13,8,2:10:49 PM,0:01:22,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:11 PM,8,13,8,2:10:49 PM,0:01:22,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:12 PM,8,13,8,2:10:49 PM,0:01:23,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:12 PM,8,13,8,2:10:49 PM,0:01:23,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:13 PM,8,13,8,2:10:49 PM,0:01:24,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:13 PM,8,13,8,2:10:49 PM,0:01:24,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:14 PM,8,13,8,2:10:49 PM,0:01:25,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:14 PM,8,13,8,2:10:49 PM,0:01:25,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:15 PM,8,13,8,2:10:49 PM,0:01:26,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:15 PM,8,13,8,2:10:49 PM,0:01:26,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:16 PM,8,13,8,2:10:49 PM,0:01:27,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:12:16 PM,8,13,8,2:10:49 PM,0:01:27,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.24,0.03,0.04,,,,
2:12:17 PM,8,13,8,2:10:49 PM,0:01:28,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.24,0.03,0.04,,,,
2:12:17 PM,8,13,8,2:10:49 PM,0:01:28,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.24,0.03,0.04,,,,
2:12:18 PM,8,13,8,2:10:49 PM,0:01:29,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.24,0.03,0.04,,,,
2:12:18 PM,8,13,8,2:10:49 PM,0:01:29,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.24,0.03,0.04,,,,
2:12:19 PM,8,13,8,2:10:49 PM,0:01:30,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.24,0.03,0.04,,,,
2:12:19 PM,8,13,8,2:10:49 PM,0:01:30,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.24,0.03,0.04,,,,
2:12:20 PM,8,13,8,2:10:49 PM,0:01:31,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.24,0.03,0.04,,,,
2:12:20 PM,8,13,8,2:10:49 PM,0:01:31,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.24,0.03,0.04,,,,
2:12:21 PM,8,13,8,2:10:49 PM,0:01:32,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.3,0.01,0.02,,,,,0.29,0.02,0.03,,,,,0.23,0.02,0.03,,,,
2:12:21 PM,8,13,8,2:10:49 PM,0:01:32,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.29,0,0.01,,,,,0.29,0.02,0.03,,,,,0.24,0.03,0.04,,,,
2:12:22 PM,8,13,8,2:10:49 PM,0:01:33,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.3,0.01,0.02,,,,,0.29,0.02,0.03,,,,,0.23,0.02,0.03,,,,
2:12:22 PM,8,13,8,2:10:49 PM,0:01:33,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.3,0.01,0.02,,,,,0.29,0.02,0.03,,,,,0.23,0.02,0.03,,,,
2:12:23 PM,8,13,8,2:10:49 PM,0:01:34,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.3,0.01,0.02,,,,,0.29,0.02,0.03,,,,,0.23,0.02,0.03,,,,
2:12:23 PM,8,13,8,2:10:49 PM,0:01:34,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.3,0.01,0.02,,,,,0.29,0.02,0.03,,,,,0.23,0.02,0.03,,,,
2:12:24 PM,8,13,8,2:10:49 PM,0:01:35,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.3,0.01,0.02,,,,,0.29,0.02,0.03,,,,,0.23,0.02,0.03,,,,
2:12:24 PM,8,13,8,2:10:49 PM,0:01:35,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.3,0.01,0.02,,,,,0.28,0.01,0.02,,,,,0.23,0.02,0.03,,,,
2:12:25 PM,8,13,8,2:10:49 PM,0:01:36,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.3,0.01,0.02,,,,,0.28,0.01,0.02,,,,,0.23,0.02,0.03,,,,
2:12:25 PM,8,13,8,2:10:49 PM,0:01:36,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.3,0.01,0.02,,,,,0.29,0.02,0.03,,,,,0.23,0.02,0.03,,,,
2:12:26 PM,8,13,8,2:10:49 PM,0:01:37,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.3,0.01,0.02,,,,,0.29,0.02,0.03,,,,,0.23,0.02,0.03,,,,
2:12:26 PM,8,13,8,2:10:49 PM,0:01:37,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.3,0.01,0.02,,,,,0.28,0.01,0.02,,,,,0.23,0.02,0.03,,,,
2:12:27 PM,8,13,8,2:10:49 PM,0:01:38,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.3,0.01,0.02,,,,,0.29,0.02,0.03,,,,,0.23,0.02,0.03,,,,
2:12:27 PM,8,13,8,2:10:49 PM,0:01:38,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.3,0.01,0.02,,,,,0.29,0.02,0.03,,,,,0.23,0.02,0.03,,,,
2:12:28 PM,8,13,8,2:10:49 PM,0:01:39,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.3,0.01,0.02,,,,,0.29,0.02,0.03,,,,,0.23,0.02,0.03,,,,
2:12:28 PM,8,13,8,2:10:49 PM,0:01:39,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.3,0.01,0.02,,,,,0.28,0.01,0.02,,,,,0.23,0.02,0.03,,,,
2:12:29 PM,8,13,8,2:10:49 PM,0:01:40,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.3,0.01,0.02,,,,,0.29,0.02,0.03,,,,,0.23,0.02,0.03,,,,
2:12:29 PM,8,13,8,2:10:49 PM,0:01:40,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.3,0.01,0.02,,,,,0.29,0.02,0.03,,,,,0.23,0.02,0.03,,,,
2:12:30 PM,8,13,8,2:10:49 PM,0:01:41,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.3,0.01,0.02,,,,,0.29,0.02,0.03,,,,,0.23,0.02,0.03,,,,
2:12:30 PM,8,13,8,2:10:49 PM,0:01:41,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.3,0.01,0.02,,,,,0.28,0.01,0.02,,,,,0.23,0.02,0.03,,,,
2:12:31 PM,8,13,8,2:10:49 PM,0:01:42,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.3,0.01,0.02,,,,,0.29,0.02,0.03,,,,,0.22,0.01,0.02,,,,
2:12:31 PM,8,13,8,2:10:49 PM,0:01:42,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.3,0.01,0.02,,,,,0.28,0.01,0.02,,,,,0.23,0.02,0.03,,,,
2:12:32 PM,8,13,8,2:10:49 PM,0:01:43,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.3,0.01,0.02,,,,,0.28,0.01,0.02,,,,,0.23,0.02,0.03,,,,
2:12:32 PM,8,13,8,2:10:49 PM,0:01:43,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.3,0.01,0.02,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:33 PM,8,13,8,2:10:49 PM,0:01:44,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.3,0.01,0.02,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:33 PM,8,13,8,2:10:49 PM,0:01:44,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.3,0.01,0.02,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:34 PM,8,13,8,2:10:49 PM,0:01:45,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.3,0.01,0.02,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:34 PM,8,13,8,2:10:49 PM,0:01:45,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.3,0.01,0.02,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:35 PM,8,13,8,2:10:49 PM,0:01:46,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:35 PM,8,13,8,2:10:49 PM,0:01:46,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:36 PM,8,13,8,2:10:49 PM,0:01:47,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:36 PM,8,13,8,2:10:49 PM,0:01:47,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:37 PM,8,13,8,2:10:49 PM,0:01:48,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:37 PM,8,13,8,2:10:49 PM,0:01:48,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:38 PM,8,13,8,2:10:49 PM,0:01:49,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:38 PM,8,13,8,2:10:49 PM,0:01:49,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:39 PM,8,13,8,2:10:49 PM,0:01:50,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:39 PM,8,13,8,2:10:49 PM,0:01:50,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.31,0.02,0.03,,,,,0.27,0,0.01,,,,,0.22,0.01,0.02,,,,
2:12:40 PM,8,13,8,2:10:49 PM,0:01:51,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.21,0,0.01,,,,
2:12:40 PM,8,13,8,2:10:49 PM,0:01:51,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:41 PM,8,13,8,2:10:49 PM,0:01:52,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:41 PM,8,13,8,2:10:49 PM,0:01:52,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.21,0,0.01,,,,
2:12:42 PM,8,13,8,2:10:49 PM,0:01:53,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.22,0.01,0.02,,,,
2:12:42 PM,8,13,8,2:10:49 PM,0:01:53,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.31,0.02,0.03,,,,,0.27,0,0.01,,,,,0.22,0.01,0.02,,,,
2:12:43 PM,8,13,8,2:10:49 PM,0:01:54,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.21,0,0.01,,,,
2:12:43 PM,8,13,8,2:10:49 PM,0:01:54,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.31,0.02,0.03,,,,,0.27,0,0.01,,,,,0.22,0.01,0.02,,,,
2:12:44 PM,8,13,8,2:10:49 PM,0:01:55,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.21,0,0.01,,,,
2:12:44 PM,8,13,8,2:10:49 PM,0:01:55,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:45 PM,8,13,8,2:10:49 PM,0:01:56,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:45 PM,8,13,8,2:10:49 PM,0:01:56,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:46 PM,8,13,8,2:10:49 PM,0:01:57,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.28,0.01,0.02,,,,,0.21,0,0.01,,,,
2:12:46 PM,8,13,8,2:10:49 PM,0:01:57,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:47 PM,8,13,8,2:10:49 PM,0:01:58,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:47 PM,8,13,8,2:10:49 PM,0:01:58,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:48 PM,8,13,8,2:10:49 PM,0:01:59,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.32,0.03,0.04,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:48 PM,8,13,8,2:10:49 PM,0:01:59,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.32,0.03,0.04,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:49 PM,8,13,8,2:10:49 PM,0:02:00,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:49 PM,8,13,8,2:10:49 PM,0:02:00,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:50 PM,8,13,8,2:10:49 PM,0:02:01,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:50 PM,8,13,8,2:10:49 PM,0:02:01,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.32,0.03,0.04,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:51 PM,8,13,8,2:10:49 PM,0:02:02,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.31,0.02,0.03,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:51 PM,8,13,8,2:10:49 PM,0:02:02,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.32,0.03,0.04,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:52 PM,8,13,8,2:10:49 PM,0:02:03,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.32,0.03,0.04,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:52 PM,8,13,8,2:10:49 PM,0:02:03,S,4.71238898,270,5,,0.16,0.02,0.03,,,,,0.32,0.03,0.04,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:53 PM,8,13,8,2:10:49 PM,0:02:04,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.32,0.03,0.04,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:53 PM,8,13,8,2:10:49 PM,0:02:04,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.32,0.03,0.04,,,,,0.27,0,0.01,,,,,0.22,0.01,0.02,,,,
2:12:54 PM,8,13,8,2:10:49 PM,0:02:05,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.32,0.03,0.04,,,,,0.27,0,0.01,,,,,0.22,0.01,0.02,,,,
2:12:54 PM,8,13,8,2:10:49 PM,0:02:05,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.32,0.03,0.04,,,,,0.27,0,0.01,,,,,0.21,0,0.01,,,,
2:12:55 PM,8,13,8,2:10:49 PM,0:02:06,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.32,0.03,0.04,,,,,0.27,0,0.01,,,,,0.22,0.01,0.02,,,,
2:12:56 PM,8,13,8,2:10:49 PM,0:02:06,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.33,0.04,0.05,,,,,0.27,0,0.01,,,,,0.22,0.01,0.02,,,,
2:12:56 PM,8,13,8,2:10:49 PM,0:02:07,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.32,0.03,0.04,,,,,0.27,0,0.01,,,,,0.22,0.01,0.02,,,,
2:12:56 PM,8,13,8,2:10:49 PM,0:02:07,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.33,0.04,0.05,,,,,0.27,0,0.01,,,,,0.22,0.01,0.02,,,,
2:12:57 PM,8,13,8,2:10:49 PM,0:02:08,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.33,0.04,0.05,,,,,0.27,0,0.01,,,,,0.22,0.01,0.02,,,,
